127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/app.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/services.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/permissions.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/login.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/index.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/libs/highlight.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/libs/d3.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/cloud.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/collections.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/threads.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/cores.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/logging.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/files.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/plugins.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/query.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/replication.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/schema-designer.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/schema.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/segments.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/unknown.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/security.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/js/angular/controllers/sqlquery.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/solr.svg HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/loader.gif HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/inbox-document-text.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/dashboard.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/box.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/logout.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/gear.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/users.png HTTP/1.1" 304 0
